SN,Source,WHO_REGION,Region,Country,ISO3,ISO2,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,IU_NAME,IU_ID,Location,SiteID,Longitude,Latitude,Georeliability,Location_type,Survey_type,Year,Age_start,Age_end,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence
25413,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Larkpasee Public School,,-9.41311,6.08969,3,,Mapping,2013,10,14,30,1,0.033333333,30,7,0.233333333,30,0,0
25414,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Leamah Public School,,-8.563944,7.146111,4,,Mapping,2012,10,30,30,5,0.166666667,30,5,0.166666667,30,1,0.033333333
25415,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Leopara Public School,,-9.6185703,5.64222,3,,Mapping,2013,10,15,30,2,0.066666667,30,8,0.266666667,30,0,0
25416,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Lipper Timbo Public School,,-9.719956,5.573607,1,,Mapping,2013,10,15,30,3,0.1,30,10,0.333333333,30,0,0
25417,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Logan Town Public,,-9.58172,5.45534,3,,Mapping,2013,10,14,30,2,0.066666667,30,9,0.3,30,0,0
25418,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Lowlay Public School,,-8.562528,7.182528,4,,Mapping,2012,10,14,30,2,0.066666667,30,2,0.066666667,30,0,0
25419,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Mah-Display Public Sch,,-8.454639,7.050472,4,,Mapping,2012,10,14,30,6,0.2,30,3,0.1,30,0,0
25420,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Manoh Public School,,-9.62323,5.57098,3,,Mapping,2013,10,15,30,1,0.033333333,30,6,0.2,30,0,0
25421,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Mendeh Public School,,-9.62441,5.57356,3,,Mapping,2013,10,15,30,4,0.133333333,30,15,0.5,30,0,0
25422,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Monweh Public School,,-9.35702,6.03141,3,,Mapping,2013,10,15,30,3,0.1,30,8,0.266666667,30,0,0
25423,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Nagb0 Town Pub.,,-9.2804003,6.19627,3,,Mapping,2013,10,13,30,2,0.066666667,30,3,0.1,30,0,0
25425,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Neezuin Public,,-9.19523,5.8604,3,,Mapping,2013,10,15,30,3,0.1,30,13,0.433333333,30,0,0
25426,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,New Life Elem.,,-9.3215504,6.15694,3,,Mapping,2013,10,13,30,8,0.266666667,30,3,0.1,30,1,0.033333333
25427,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Nyonwein Public,,-9.60585,5.95442,3,,Mapping,2013,10,15,30,4,0.133333333,30,8,0.266666667,30,0,0
25428,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Open Bible Mission School,,-9.62906,5.55879,3,,Mapping,2013,10,14,30,9,0.3,30,4,0.133333333,30,0,0
25429,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Paye Town Public School,,-9.40349,6.00273,3,,Mapping,2013,10,14,30,6,0.2,30,8,0.266666667,30,0,0
25431,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Rock Beach Pub.,,-9.59886,5.56591,3,,Mapping,2013,10,13,30,1,0.033333333,30,4,0.133333333,30,0,0
25432,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Sadin Public School,,-9.62306,5.57052,3,,Mapping,2013,10,15,30,12,0.4,30,5,0.166666667,30,0,0
25433,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Sally Town Community,,-9.5775,5.47078,3,,Mapping,2013,10,13,30,4,0.133333333,30,12,0.4,30,0,0
25434,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Samoca,,-8.553528,7.145528,4,,Mapping,2012,10,14,29,6,0.206896552,30,3,0.1,30,1,0.033333333
25435,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Sawken Public School,,-9.4849,5.985,3,,Mapping,2013,10,15,30,2,0.066666667,30,7,0.233333333,30,0,0
25436,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Sayuoh Public School,,-9.61792,5.7055,3,,Mapping,2013,10,15,30,5,0.166666667,30,11,0.366666667,30,0,0
25437,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Senlay Public School,,-8.550944,7.118222,4,,Mapping,2012,10,14,30,4,0.133333333,30,4,0.133333333,30,1,0.033333333
25438,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Sobor Pub.,,-9.5816803,5.45964,3,,Mapping,2013,10,15,30,0,0,30,16,0.533333333,30,1,0.033333333
25439,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Zoegeh,39224,Rivercess,26830,Tahnplay Public School,,-8.478944,6.902139,4,,Mapping,2012,10,14,30,4,0.133333333,30,4,0.133333333,30,1,0.033333333
25440,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Tekeiplay Public School,,-8.499944,7.119444,4,,Mapping,2012,10,14,30,5,0.166666667,29,5,0.172413793,30,0,0
25441,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Timbo Public School,,-9.6331396,5.60673,3,,Mapping,2013,10,15,30,0,0,30,7,0.233333333,30,0,0
25442,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Toe Town Public School,,-9.57826,5.70496,3,,Mapping,2013,10,15,30,7,0.233333333,30,3,0.1,30,0,0
25443,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Togar Mcintosh Public,,-9.5611095,5.81424,3,,Mapping,2013,10,15,30,3,0.1,30,9,0.3,30,0,0
25444,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Tompo Town Public,,-9.6420698,5.74016,3,,Mapping,2013,10,14,30,0,0,30,8,0.266666667,30,0,0
25445,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Tompo Town School of Excellence,,-9.66739,5.7513,3,,Mapping,2013,10,13,30,3,0.1,30,9,0.3,30,0,0
25446,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Tror Ny0an,,-8.337,7.003056,4,,Mapping,2012,10,14,30,8,0.266666667,30,1,0.033333333,30,2,0.066666667
25447,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,u-Bah Public School,,-8.403528,7.119833,4,,Mapping,2012,10,14,30,4,0.133333333,30,3,0.1,30,1,0.033333333
25448,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,United Liberia Island School System,,-9.61635,5.68113,3,,Mapping,2013,10,15,30,6,0.2,30,13,0.433333333,30,0,0
25449,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Weh Town Public School,,-9.44434,6.00428,3,,Mapping,2013,10,15,30,2,0.066666667,30,17,0.566666667,30,0,0
25450,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Wheasayon Public,,-9.66623,5.75146,3,,Mapping,2013,10,14,30,3,0.1,30,7,0.233333333,30,0,0
25451,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Wheavenen Public School,,-9.62371,5.56623,3,,Mapping,2013,10,15,30,3,0.1,30,10,0.333333333,30,0,0
25452,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Willie Town Pub.,,-9.57781,5.46811,3,,Mapping,2013,10,13,30,2,0.066666667,30,11,0.366666667,30,0,0
25453,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Yarpah Public,,-9.61538,5.7417,3,,Mapping,2013,10,15,30,2,0.066666667,30,8,0.266666667,30,0,0
25454,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Yeasay Town Public School,,-9.6086,5.68883,3,,Mapping,2013,10,15,30,3,0.1,30,11,0.366666667,30,0,0
25455,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Yolo Public,,-9.24236,5.93391,3,,Mapping,2013,10,15,30,2,0.066666667,30,10,0.333333333,30,0,0
25456,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Zammic Town Public,,-9.2287,5.85352,3,,Mapping,2013,10,15,30,6,0.2,30,5,0.166666667,30,0,0
25457,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Zarweah Public School,,-9.38834,6.0746,3,,Mapping,2013,10,15,30,2,0.066666667,30,11,0.366666667,30,0,0
25458,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Zeegar Public,,-9.22363,5.9041,3,,Mapping,2013,10,15,30,0,0,30,5,0.166666667,30,0,0
25459,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Zeetor Public,,-9.26633,5.95899,3,,Mapping,2013,10,15,30,7,0.233333333,30,5,0.166666667,30,0,0
25460,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Aica Community,,-8.01333,5.23296,3,,Mapping,2013,10,15,30,0,0,30,6,0.2,30,0,0
25461,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Anderson Sarwieh Christain Foundation Bethel,,-7.88258,5.1964,3,,Mapping,2013,10,15,30,0,0,30,2,0.066666667,30,0,0
25462,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Benttaken Public School,,-7.75139,4.93996,3,,Mapping,2013,10,15,30,0,0,30,1,0.033333333,30,0,0
25463,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Blaliken Elementary,,-7.9616702,5.4554909,1,,Mapping,2013,10,13,30,0,0,30,10,0.333333333,30,4,0.133333333
25464,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Chea Cheapo Elementary & Jr High,,-7.67202,5.2094,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,1,0.033333333
25465,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Cheboken Elementary School,,-8.0801697,5.26476,3,,Mapping,2013,10,15,30,0,0,30,18,0.6,30,4,0.133333333
25466,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Chedepo Geeken Public School,,-8.0028892,5.4663102,1,,Mapping,2013,10,15,30,1,0.033333333,30,20,0.666666667,30,0,0
25467,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,D. Jardee Andrews,,-7.7505002,5.13239,3,,Mapping,2013,10,15,30,0,0,30,14,0.466666667,30,3,0.1
25468,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Dartukene Elementary School,,-8.14598,5.18635,3,,Mapping,2013,10,15,30,0,0,30,16,0.533333333,30,4,0.133333333
25469,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Depecpo Public,,-7.60763,5.04335,3,,Mapping,2013,10,15,30,1,0.033333333,30,6,0.2,30,2,0.066666667
25470,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Deweh Memorial Institute,,-7.9837999,5.18928,3,,Mapping,2013,9,15,30,1,0.033333333,30,14,0.466666667,30,0,0
25471,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Dominion Christain Institute,,-7.87586,5.19951,3,,Mapping,2013,10,15,30,1,0.033333333,30,0,0,30,0,0
25472,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Drugbo Elem & Jr High School,,-8.01734,5.16877,3,,Mapping,2013,10,15,30,0,0,30,9,0.3,30,0,0
25473,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Faith Charisma Institute,,-7.89254,5.20392,3,,Mapping,2013,10,15,30,0,0,30,8,0.266666667,30,4,0.133333333
25474,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Fish Town Demonstration,,-7.88258,5.19607,3,,Mapping,2013,10,14,30,0,0,30,2,0.066666667,30,0,0
25475,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Flewroken Elementary School,,-8.01717,5.25556,3,,Mapping,2013,10,14,30,0,0,30,15,0.5,30,3,0.1
25476,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Free Town Elementary School,,-7.52285,5.34655,3,,Mapping,2013,9,15,30,0,0,30,8,0.266666667,30,3,0.1
25477,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Gbaquiah,,-7.9159398,5.40587,3,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,2,0.066666667
25478,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Gbaweleken Demonstration,,-7.65963,5.02103,3,,Mapping,2013,10,15,30,0,0,30,0,0,30,0,0
25479,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Gbeapo Geeken Elem Sch,,-7.9810845,5.2798206,1,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,5,0.166666667
25480,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Gedeken Elementary School,,-8.08548,5.26006,3,,Mapping,2013,10,15,30,0,0,30,20,0.666666667,30,2,0.066666667
25481,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Geeken Public School,,-7.69382,5.11929,3,,Mapping,2013,10,15,30,0,0,30,13,0.433333333,30,2,0.066666667
25482,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Geekiaken Public School,,-7.67503,5.04927,3,,Mapping,2013,10,15,30,0,0,30,4,0.133333333,30,1,0.033333333
25483,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Gmanyenken Elementary School,,-8.09206,5.24709,3,,Mapping,2013,10,15,30,0,0,30,20,0.666666667,30,1,0.033333333
25484,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,J. B. Williams Public School,,-7.75378,5.1564,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,0,0
25485,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,J. J. Geleply Elem,,-8.02194,5.23355,3,,Mapping,2013,10,15,30,0,0,30,5,0.166666667,30,1,0.033333333
25486,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Jallah Nyenpan,,-7.75077,5.30495,3,,Mapping,2013,10,15,30,0,0,30,17,0.566666667,30,1,0.033333333
25487,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Japroken,,-7.848695,5.2908996,1,,Mapping,2013,10,15,30,1,0.033333333,30,12,0.4,30,1,0.033333333
25488,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Jatoken Elementary School,,-8.09846,5.23255,3,,Mapping,2013,10,15,30,0,0,30,17,0.566666667,30,4,0.133333333
25489,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Jayliken Elementary School,,-8.01477,5.34959,3,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,4,0.133333333
25490,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Jlowreken Elementary School,,-8.11356,5.50507,3,,Mapping,2013,10,15,30,1,0.033333333,30,8,0.266666667,30,0,0
25491,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Juwehpo Elem & Jr High School,,-7.87185,5.31914,3,,Mapping,2013,10,15,30,0,0,30,17,0.566666667,30,0,0
25492,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Kanweaken Elementary School,,-8.01239,5.23132,3,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,2,0.066666667
25493,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Pleebo/Sodeken,39214,Rivergee,26831,Karbuken Public School,,-7.7654395,4.9061406,1,,Mapping,2013,10,15,30,0,0,30,1,0.033333333,30,1,0.033333333
25494,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Karieh Kesseh Elem. School,,-7.69306,4.99951,3,,Mapping,2013,10,15,30,1,0.033333333,30,4,0.133333333,30,1,0.033333333
25495,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Karjilibo Public School,,-7.60449,5.15981,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,4,0.133333333
25496,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Kaytoken Elementary & Jr. High School,,-7.99625,5.37262,3,,Mapping,2013,10,15,30,0,0,30,11,0.366666667,30,0,0
25497,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Kevin Soren Christain Foundation,,-8.0146303,5.23984,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,0,0
25498,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Killepo Community School,,-8.0951595,5.4875698,3,,Mapping,2013,10,15,30,0,0,30,13,0.433333333,30,1,0.033333333
25499,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Konken Public School,,-7.7977106,5.1853914,1,,Mapping,2013,10,15,30,0,0,30,5,0.166666667,30,0,0
25500,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Konowerken Community,,-7.62191,4.87755,3,,Mapping,2013,10,15,30,0,0,30,1,0.033333333,30,0,0
25501,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Korl Town Public School,,-7.79687,5.23185,3,,Mapping,2013,10,15,30,0,0,30,8,0.266666667,30,3,0.1
25502,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Krakree Public School,,-8.02386,5.26475,3,,Mapping,2013,10,15,30,0,0,30,14,0.466666667,30,1,0.033333333
25503,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Kuwar Memorial Institute,,-8.03647,5.13212,3,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,3,0.1
25504,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Martuaken Public School,,-7.6816037,5.1893993,1,,Mapping,2013,10,14,30,0,0,30,17,0.566666667,30,2,0.066666667
25505,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Matthew Swen Institute,,-8.00801,5.22039,3,,Mapping,2013,10,15,30,0,0,30,10,0.333333333,30,3,0.1
25506,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Mmatu Public School,,-7.81376,5.26064,3,,Mapping,2013,10,15,30,0,0,30,8,0.266666667,30,2,0.066666667
25507,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Momaken/Gmomaken Elementary School,,-8.10932,5.18457,3,,Mapping,2013,10,15,30,1,0.033333333,30,17,0.566666667,30,1,0.033333333
25508,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Nyaaken Community,,-7.601,4.8496,3,,Mapping,2013,10,15,30,0,0,30,3,0.1,30,0,0
25509,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Nyanawriken,,-7.62961,5.18759,3,,Mapping,2013,10,15,30,0,0,30,13,0.433333333,30,1,0.033333333
25510,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Nyantujah Elem and Jr High,,-7.70637,4.98955,3,,Mapping,2013,10,15,30,0,0,30,5,0.166666667,30,1,0.033333333
25511,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Nyetiabo Public School,,-7.6627302,5.08881,3,,Mapping,2013,10,15,30,0,0,30,5,0.166666667,30,0,0
25512,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Nyonken Elementary School,,-8.0932445,5.1946055,1,,Mapping,2013,10,15,30,0,0,30,24,0.8,30,4,0.133333333
25513,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Paroken Elementary,,-8.00251,5.17965,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,5,0.166666667
25514,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Paul N.smith |writti,,-7.61899,4.86793,3,,Mapping,2013,10,15,30,0,0,30,0,0,30,1,0.033333333
25515,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Peloken Public School,,-7.7439,5.2169,3,,Mapping,2013,10,14,30,1,0.033333333,30,16,0.533333333,30,3,0.1
25516,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Pennoken Primary School,,-7.87664,5.3232,3,,Mapping,2013,10,14,30,0,0,30,12,0.4,30,0,0
25517,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Pennoken School,,-8.0292702,5.26194,3,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,4,0.133333333
25518,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Podroken Elem Sch,,-7.983469,5.2684602,1,,Mapping,2013,10,15,30,0,0,30,10,0.333333333,30,4,0.133333333
25519,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Poka Elementary School,,-8.14606,5.47854,3,,Mapping,2013,10,15,30,0,0,30,11,0.366666667,30,1,0.033333333
25520,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Pronoken Elem Sch,,-7.9637135,5.1872022,1,,Mapping,2013,10,15,30,2,0.066666667,30,20,0.666666667,30,1,0.033333333
25521,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Rev. Henry T. Keah,,-7.87831,5.19652,3,,Mapping,2013,10,15,30,0,0,30,0,0,30,0,0
25522,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Saiyah Elem & Jr High,,-7.7845898,5.27915,3,,Mapping,2013,10,14,30,0,0,30,17,0.566666667,30,3,0.1
25523,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Salken Elementary School,,-7.78459,5.27915,3,,Mapping,2013,10,15,30,0,0,30,14,0.466666667,30,5,0.166666667
25524,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Segbeh Brooks Elem|jr High,,-7.65605,5.01663,3,,Mapping,2013,11,15,30,0,0,30,2,0.066666667,30,0,0
25525,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Sherriken Elementary School,,-8.09377,5.24667,3,,Mapping,2013,10,15,30,0,0,30,14,0.466666667,30,3,0.1
25526,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Sieh Toe Elementary,,-7.9182,5.21017,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,6,0.2
25527,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,St. Kizito Catholic School,,-8.00629,5.22666,3,,Mapping,2013,10,14,30,0,0,30,11,0.366666667,30,4,0.133333333
25528,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Webbo,39226,Rivergee,26831,Suwroken Community,,-7.6412601,4.91676,3,,Mapping,2013,10,15,30,0,0,30,2,0.066666667,30,0,0
25529,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivergee,2759,Gbeapo,39225,Rivergee,26831,Taih Memorial Institute,,-8.03026,5.34704,3,,Mapping,2013,10,15,30,0,0,30,15,0.5,30,1,0.033333333
